,Data_czas,w1_przod_lewy,w1_przod_prawy,w1_tyl_lewy,w1_tyl_prawy,w4_tyl_lewy,w4_tyl_prawy,w4_przod_lewy,w4_przod_prawy,temp_zew,kierunekA,kierunekB,przebieg,avg_max_2_3,max_temp_przekladnie,max_temp_silnika,max_predkosc_osi
1626,2021-07-11 02:00:00,14.846629213483146,14.022612359550559,13.48988764044944,13.938904494382024,14.436708860759492,14.168213783403658,15.125316455696204,15.775386779184249,12.567532425334154,0,0,0.001093969144460028,14.1875,17.5,26.4,0.02
1627,2021-07-11 03:00:00,14.221988795518207,13.530575035063114,13.080364656381487,13.52075736325386,13.769424964936885,13.500981767180926,14.566199158485274,15.210378681626928,12.569517729448064,0,0,0.0007573632538569426,13.5875,17.0,26.0,0.02
1628,2021-07-11 04:00:01,13.615546218487394,13.066806722689073,12.661344537815125,13.121708683473386,13.234453781512606,12.983193277310926,13.933893557422968,14.670827489481065,12.571315565208009,0,0,0.0007282913165266106,13.0,16.3,26.2,0.02
1629,2021-07-11 05:00:00,13.039887640449438,12.595639943741212,12.366573033707864,12.856399437412096,12.71237693389592,12.50661040787623,13.451758087201126,14.262957746478872,12.57276499967055,0,0,0.0007594936708860759,12.4625,16.0,25.3,0.02
1630,2021-07-11 06:00:00,12.594670406732115,12.316129032258065,11.923983169705467,12.520056100981765,12.523389355742298,12.3,13.077559607293127,13.825245441795234,12.574500816916867,0,0,0.0008123249299719889,12.0,15.5,25.1,0.02
1631,2021-07-11 07:00:00,12.490883590462833,12.345938375350142,11.769047619047615,12.43529411764706,12.607293127629733,12.357643758765779,12.969424964936886,13.606171107994387,12.57753677094585,0,0,0.0006162464985994397,12.0625,15.1,24.9,0.02
1632,2021-07-11 08:00:00,12.776858345021038,12.626928471248247,12.119074333800846,12.813744740532961,13.013604488078544,12.758204768583449,13.226507713884995,13.765918653576438,12.582392234743555,0,0,0.0009803921568627449,12.525,14.8,24.8,0.02
1633,2021-07-11 09:00:00,13.584550561797752,13.192275280898876,13.008146067415732,13.66502808988764,13.593258426966296,13.371067415730336,13.660674157303374,14.246910112359547,12.588885266127575,0,0,0.0006741573033707866,13.325,14.7,24.9,0.02
1634,2021-07-11 10:00:00,14.815848527349232,14.104347826086958,14.206311360448806,14.654417952314164,14.490182328190745,14.357643758765779,14.357924263674615,14.99859747545582,12.596359175765462,0,0,0.00030812324929971986,14.575,14.9,25.6,0.02
1635,2021-07-11 11:00:00,16.40210378681627,15.26647966339411,15.897475455820475,16.03352033660589,15.644117647058824,15.65028011204482,15.340616246498598,16.058543417366945,12.60439130291076,0,0,0.0007002801120448178,16.15,15.8,25.5,0.02
1636,2021-07-11 12:00:00,18.240392706872367,16.610659186535766,17.906732117812062,17.71570827489481,16.85952380952381,16.879691876750698,16.64901960784314,17.355539971949508,12.612544604921098,0,0,0.0008403361344537818,17.75,17.2,26.2,0.02
1637,2021-07-11 13:00:00,20.06755617977528,18.063623595505614,19.812780898876408,19.466713483146066,18.188499298737725,18.14123422159888,18.037868162692845,18.65126050420168,12.620406026782437,0,0,0.0009243697478991596,19.2125,18.6,26.9,0.02
1638,2021-07-11 14:00:00,21.53089887640449,19.34747191011236,21.24480337078652,20.974719101123604,19.345926966292133,19.049297752808997,19.12682584269663,19.542436974789915,12.628678710901205,0,0,0.0008426966292134832,20.137500000000006,20.0,27.7,0.02
1639,2021-07-11 15:00:00,22.406732117812066,20.419214586255254,22.034361851332392,22.145441795231413,20.228291316526608,19.612184873949573,19.766386554621853,20.009256661991586,12.637033665637489,0,0,0.000364656381486676,20.8,21.0,28.6,0.02
1640,2021-07-11 16:00:00,22.70070224719101,21.18483146067416,22.19536516853932,22.657584269662923,20.688061797752805,19.896207865168538,19.98792134831461,20.077949438202246,12.645112981359642,0,0,0.0007012622720897617,21.05,21.6,29.2,0.02
1641,2021-07-11 17:00:01,22.619635343618512,21.670266479663397,21.99368863955119,22.7577840112202,20.840896358543414,20.0,19.8921568627451,19.996078431372553,12.653146500600085,0,0,0.0007552447552447553,21.175,21.7,29.5,0.02
1642,2021-07-11 18:00:00,22.236516853932585,21.879353932584273,21.486235955056177,22.482724719101117,20.694101123595505,19.89297752808989,19.53469101123596,19.668820224719106,12.660913346594056,0,0,0.0008426966292134832,21.1625,21.7,29.8,0.02
1643,2021-07-11 19:00:00,21.53613445378151,21.813725490196084,20.6436974789916,21.902384291725106,20.335343618513324,19.573632538569427,19.00841514726508,19.154838709677414,12.668320586909788,0,0,0.0006442577030812326,20.85,21.7,29.8,0.02
1644,2021-07-11 20:00:01,20.810518934081347,21.59228611500701,19.88948106591865,21.334173669467784,19.951960784313727,19.195518207282916,18.501960784313727,18.652521008403358,12.675385371885884,0,0,0.000729312762973352,20.3625,21.3,29.8,0.02
1645,2021-07-11 21:00:03,20.257363253856944,21.226227208976155,19.33997194950912,20.847265077138847,19.625385694249648,18.902805049088364,18.19158485273492,18.35091164095372,12.681829987861777,0,0,0.0006451612903225806,19.8875,20.9,29.7,0.02
1646,2021-07-11 22:00:00,19.834361851332396,20.810814606741573,18.916011235955054,20.40042134831461,19.402524544179524,18.745441795231415,18.066479663394105,18.28356741573034,12.688370931880534,0,0,0.0006732117812061713,19.575000000000006,20.6,29.6,0.02
1647,2021-07-11 23:00:00,19.396638655462187,20.316946778711483,18.521178120617108,19.986816269284716,19.094117647058823,18.529411764705888,17.91484593837535,18.184572230014023,12.694906500250873,0,0,0.0006162464985994397,19.25,20.4,29.5,0.02
1648,2021-07-12 00:00:00,18.687657784011225,19.426788218793828,18.10631136044881,19.493408134642355,18.30056100981767,17.745582047685836,17.428050490883592,17.960168302945306,12.701239062816427,0,0,0.0008403361344537818,18.700000000000006,20.1,29.2,0.02
1649,2021-07-12 01:00:00,18.016970546984574,18.509396914446004,17.63085553997195,18.878120617110802,17.54123422159888,17.03927068723703,16.962692847124828,17.661150070126226,12.7075105976724,0,0,0.00047685834502103787,17.9375,19.7,28.9,0.02
1650,2021-07-12 02:00:00,17.700704225352112,18.067464788732398,17.348450704225353,18.5126404494382,17.322957746478878,17.06492957746479,16.865070422535215,17.577183098591547,12.713610275039857,0,0,0.0007303370786516854,17.4375,19.4,28.8,0.02
1651,2021-07-12 03:00:00,17.507605633802818,17.812676056338027,17.095633802816902,18.259915611814343,17.21448663853727,17.0984485190409,16.784626234132585,17.462816901408452,12.719481584191339,0,0,0.0005625879043600564,17.275,19.1,29.2,0.02
1652,2021-07-12 04:00:02,17.297896213183733,17.61276297335203,16.822440392706877,18.041935483870965,17.152173913043473,17.0422159887798,16.669424964936887,17.348314606741575,12.725813879814286,0,0,0.0005049088359046283,17.1,18.8,28.3,0.02
1653,2021-07-12 05:00:00,17.060393258426963,17.430196629213484,16.562921348314607,17.843679775280908,17.049789621318368,16.991444600280506,16.559831460674154,17.19747191011236,12.731906977465927,0,0,0.0008988764044943821,16.925,18.6,28.2,0.02
1654,2021-07-12 06:00:00,19.225702247191013,18.73441011235955,18.116151685393262,19.951264044943823,19.514185393258426,20.443960674157303,18.69172510518934,19.84943820224719,12.738132177566113,1,0,9.91529411764706,24.1875,47.7,76.8,52.2
1655,2021-07-12 07:00:00,24.798036465638145,22.41781206171108,23.83211781206171,27.165497896213182,28.89775596072931,30.607713884992986,24.409831460674162,26.47152875175316,12.744621422893992,1,0,16.09329131652661,28.775,64.7,96.5,58.25
1656,2021-07-12 08:00:00,26.3123595505618,23.54311797752809,27.241713483146068,31.08806179775281,34.40715287517532,36.04866760168303,28.247893258426966,28.90842696629213,12.75168697800832,1,0,13.722808988764045,30.5625,70.4,113.0,55.72
